"Ref_Date","index","year","GDPGrowth","GDP","relGDP","index2","labcomp","emp","rel_labcomp","cpi","rel_labcomp_real","rel_labcomp_real_pc"
Apr 2014,1.45358930991788,2014,0.0589475658603289,350.033,1.57480283077864,1.50112378222708,1.29996604746651,3224.2,2.60261960247724,132.2,1.83876453004065,1.33028414576417
May 2014,1.45180668057814,2014,0.0589475658603289,350.033,1.57480283077864,1.49923775413083,1.30676618468557,3231.4,2.61623393529798,132.8,1.84003199967493,1.3282350196329
Jun 2014,1.46017463039115,2014,0.0589475658603289,350.033,1.57480283077864,1.50809107439405,1.30939545515598,3238.9,2.62149791190709,132.3,1.85070222957008,1.33284387313445
Jul 2014,1.45954866420539,2014,0.0589475658603289,350.033,1.57480283077864,1.50742879997315,1.32047078799026,3244.6,2.64367147435868,132.9,1.85793014074568,1.33569865200745
Aug 2014,1.45286937876423,2014,0.0589475658603289,350.033,1.57480283077864,1.50036209254046,1.33175450400801,3249.6,2.66626223398184,132.7,1.87663069068503,1.34706694642168
Sep 2014,1.46825013248837,2014,0.0589475658603289,350.033,1.57480283077864,1.51663498394783,1.33303637631845,3254.5,2.66882862870386,132.9,1.87561018751648,1.34430736623166
Oct 2014,1.46886035198917,2014,0.0589475658603289,350.033,1.57480283077864,1.51728059832078,1.34605250062039,3257.7,2.69488778641997,133.2,1.88965855294013,1.35304587303562
Nov 2014,1.45152753651395,2014,0.0589475658603289,350.033,1.57480283077864,1.49894241873147,1.32573481992405,3260.6,2.65421042091475,132.1,1.8766332574825,1.34252430117269
Dec 2014,1.46073569404853,2014,0.0589475658603289,350.033,1.57480283077864,1.50868468171219,1.31405611847817,3263,2.6308288738553,131.5,1.86858872105007,1.33578610196794
Jan 2015,1.44261994336775,2015,-0.0370365079863898,337.069,1.51647763315952,1.48951815392827,1.33809156748602,3265.5,2.67894946197688,131,1.91002961640184,1.36436536004255
Feb 2015,1.43728622803535,2015,-0.0370365079863898,337.069,1.51647763315952,1.48387506439192,1.33471579652041,3269.1,2.67219094108652,132,1.89077752952637,1.34912595679949
Mar 2015,1.42150401832629,2015,-0.0370365079863898,337.069,1.51647763315952,1.4671774311439,1.33154465655974,3273.2,2.66584210525351,133,1.87210265135848,1.33412765628706
Apr 2015,1.41892322246722,2015,-0.0370365079863898,337.069,1.51647763315952,1.46444694006964,1.31502344840759,3277.5,2.63276553354058,133.1,1.84748535561751,1.31485715957693
May 2015,1.41066953790582,2015,-0.0370365079863898,337.069,1.51647763315952,1.45571451284356,1.32073728418273,3281.2,2.6442050176892,133.6,1.84856847793541,1.31414446898456
Jun 2015,1.41564851535021,2015,-0.0370365079863898,337.069,1.51647763315952,1.46098228844971,1.31110672311721,3285.3,2.6249239856493,134.5,1.82280966735795,1.29421539283449
Jul 2015,1.42712826583889,2015,-0.0370365079863898,337.069,1.51647763315952,1.47312790474631,1.2940416321107,3288.1,2.59075852382192,134.6,1.7977477423846,1.27533420026347
Aug 2015,1.42528866650114,2015,-0.0370365079863898,337.069,1.51647763315952,1.47118160219228,1.27768570284715,3290,2.5580128515784,135,1.76976592842535,1.25475866402583
Sep 2015,1.41752617715134,2015,-0.0370365079863898,337.069,1.51647763315952,1.46296886122355,1.2758126336262,3293,2.55426284081409,134.6,1.77242310053518,1.25549776019082
Oct 2015,1.39798583609176,2015,-0.0370365079863898,337.069,1.51647763315952,1.44229511182034,1.26662226716432,3295.1,2.53586310802548,135.1,1.75314296291325,1.24104921710766
Nov 2015,1.40388450767197,2015,-0.0370365079863898,337.069,1.51647763315952,1.44853592704917,1.25986322087603,3296.9,2.52233104201635,134.7,1.74896599349909,1.237416384008
Dec 2015,1.39938988734003,2015,-0.0370365079863898,337.069,1.51647763315952,1.44378060296747,1.24584087211109,3298.9,2.4942573551385,133.5,1.74504596981225,1.23389439788537
Jan 2016,1.39408363298612,2016,-0.0345567228074964,325.421,1.46407313594666,1.43816656724271,1.21336174016965,3301.4,2.42923194495416,133.7,1.69701019939206,1.19902041288602
Feb 2016,1.38807706088422,2016,-0.0345567228074964,325.421,1.46407313594666,1.43181159288334,1.2044134349815,3304.6,2.41131683514262,133.8,1.68323611660928,1.1881367081047
Mar 2016,1.36759364096333,2016,-0.0345567228074964,325.421,1.46407313594666,1.41014006273583,1.18286989010309,3307,2.36818520696149,135,1.63843332096447,1.15567268354452
Apr 2016,1.3738619592689,2016,-0.0345567228074964,325.421,1.46407313594666,1.41677196549709,1.17589257684397,3309.2,2.35421615577267,135.1,1.62756320465705,1.14724221297686
May 2016,1.35393335840856,2016,-0.0345567228074964,325.421,1.46407313594666,1.39568743586237,1.14960902379485,3312.5,2.30159471191134,135.6,1.58531671159675,1.11635011667036
Jun 2016,1.37413337045496,2016,-0.0345567228074964,325.421,1.46407313594666,1.41705911948426,1.14926318275386,3315.4,2.30090231484883,136.3,1.57670048574381,1.10931156211799
Jul 2016,1.37578212777317,2016,-0.0345567228074964,325.421,1.46407313594666,1.418803510512,1.16315868958104,3318.5,2.32872205562226,135.6,1.60400176987551,1.12746558035607
Aug 2016,1.39226168120984,2016,-0.0345567228074964,325.421,1.46407313594666,1.43623893587064,1.1558087209319,3321.3,2.31400692323774,135.9,1.59034765732454,1.11692558500443
Sep 2016,1.40562915889951,2016,-0.0345567228074964,325.421,1.46407313594666,1.45038177416945,1.15511566610167,3323.5,2.31261938077826,135.3,1.59644235154981,1.12046379696858
Oct 2016,1.4010827685632,2016,-0.0345567228074964,325.421,1.46407313594666,1.44557167724148,1.1463366665303,3325.4,2.29504323221722,135.8,1.57847597856472,1.10722110651352
Nov 2016,1.42362187944995,2016,-0.0345567228074964,325.421,1.46407313594666,1.46941813564378,1.15316279444946,3327.4,2.30870960017047,135,1.59728501226609,1.1197412453002
Dec 2016,1.43105714490071,2016,-0.0345567228074964,325.421,1.46407313594666,1.47728467257917,1.16193117810107,3329.3,2.32626449494499,134.9,1.61062345313463,1.12844750151138
Jan 2017,1.4458981477651,2017,0.0449909501845303,340.062,1.52994317747254,1.49298650568307,1.16426841926166,3332.7,2.33094380920256,137,1.58912519547094,1.11224935666442
Feb 2017,1.45726491247656,2017,0.0449909501845303,340.062,1.52994317747254,1.50501258263094,1.16457756216625,3335.7,2.33156273412374,136.7,1.59303554767489,1.11398348727597
Mar 2017,1.46124385515846,2017,0.0449909501845303,340.062,1.52994317747254,1.5092223179495,1.16872783769124,3339,2.33987186531842,136.8,1.59754409518085,1.1160321522668
Apr 2017,1.46346090598346,2017,0.0449909501845303,340.062,1.52994317747254,1.51156796550143,1.18703489979257,3341.9,2.37652383694608,137.4,1.61548272467805,1.12758460863102
May 2017,1.47589907130684,2017,0.0449909501845303,340.062,1.52994317747254,1.52472758805598,1.18819139443004,3345.2,2.37883921712044,137.2,1.61941386938082,1.12921343767718
Jun 2017,1.46494918980502,2017,0.0449909501845303,340.062,1.52994317747254,1.51314257500666,1.2093921183136,3348.2,2.42128449457488,136.9,1.65192090426073,1.15084842640182
Jul 2017,1.45763591495716,2017,0.0449909501845303,340.062,1.52994317747254,1.50540510455717,1.20187476589521,3351.8,2.40623424860811,137,1.64045458992699,1.14163266795862
Aug 2017,1.46139230765259,2017,0.0449909501845303,340.062,1.52994317747254,1.50937938120918,1.20384767967179,3356.2,2.41018415489906,137.4,1.63836390151072,1.13868292612595
Sep 2017,1.46426652251119,2017,0.0449909501845303,340.062,1.52994317747254,1.51242031061448,1.22468508285339,3359.1,2.45190203983216,137,1.67158868992937,1.16077156920879
Oct 2017,1.47295372921079,2017,0.0449909501845303,340.062,1.52994317747254,1.52161140578389,1.22672407157878,3362.3,2.45598423262196,137.6,1.66707069278264,1.15653246229807
Nov 2017,1.48358211624927,2017,0.0449909501845303,340.062,1.52994317747254,1.53285627656296,1.22050469838357,3365.3,2.44353262850158,138.4,1.64903141258705,1.14299785249474
Dec 2017,1.48783668007626,2017,0.0449909501845303,340.062,1.52994317747254,1.53735762002012,1.23239196604602,3368.5,2.4673317391772,137.6,1.67477314272638,1.15973751899171
Jan 2018,1.49730776176563,2018,0.0221459616187636,347.593,1.56382524035974,1.54737805767913,1.23195680485261,3373.1,2.46646051715226,138.9,1.65851268755955,1.14691135602307
Feb 2018,1.48969154143437,2018,0.0221459616187636,347.593,1.56382524035974,1.53932006984524,1.23598856644585,3376.7,2.47453237547159,139.7,1.65441176713706,1.14285571357358
Mar 2018,1.49182842886894,2018,0.0221459616187636,347.593,1.56382524035974,1.54158090424882,1.23289741194954,3381.1,2.46834367592666,139.9,1.64791493446426,1.13688633170605
Apr 2018,1.49226454047243,2018,0.0221459616187636,347.593,1.56382524035974,1.54204231185552,1.23714533563297,3386.9,2.47684830531284,140.6,1.64536011177965,1.13317989805935
May 2018,1.52390612141356,2018,0.0221459616187636,347.593,1.56382524035974,1.57551921551365,1.23039132275491,3391.2,2.46332631653008,140.7,1.63521448446275,1.12476448055491
Jun 2018,1.51781863476211,2018,0.0221459616187636,347.593,1.56382524035974,1.56907863327694,1.22755119815419,3396,2.45764019574737,140.7,1.6314399025075,1.12058207202267
Jul 2018,1.5159701117617,2018,0.0221459616187636,347.593,1.56382524035974,1.5671228894565,1.22945602361786,3401.8,2.46145378464894,141.8,1.62129607536115,1.1117159225667
Aug 2018,1.52700712404845,2018,0.0221459616187636,347.593,1.56382524035974,1.578800087182,1.23929030052282,3406.2,2.48114266952322,141.6,1.63657291902168,1.12074158619868
Sep 2018,1.51317086649644,2018,0.0221459616187636,347.593,1.56382524035974,1.564161278144,1.21963016623546,3410.5,2.44178175622603,141.1,1.61631761893346,1.10547499719226
Oct 2018,1.51473626752282,2018,0.0221459616187636,347.593,1.56382524035974,1.56581747792252,1.22916939378447,3414.9,2.46087993241296,141.4,1.62550343484703,1.11032513752209
Nov 2018,1.51722812495224,2018,0.0221459616187636,347.593,1.56382524035974,1.56845387182615,1.23219255148441,3419.2,2.4669324977908,140.7,1.63760835318877,1.11718684038609
Dec 2018,1.49662481285352,2018,0.0221459616187636,347.593,1.56382524035974,1.54665549533382,1.2302511194009,3423.3,2.4630456199702,140.5,1.63735559363144,1.11567658624856
Jan 2019,1.48907390461114,2019,-0.00117090965583322,347.186,1.56199414228577,1.53866660791913,1.23860291971867,3428.4,2.4797664868462,140.5,1.64847110228779,1.12157965616512
Feb 2019,1.48351795717891,2019,-0.00117090965583322,347.186,1.56199414228577,1.5327883960414,1.23559083552123,3431.8,2.47373609136636,142,1.62709120375788,1.10593651782902
Mar 2019,1.50357881865006,2019,-0.00117090965583322,347.186,1.56199414228577,1.55401285786643,1.24026797182235,3435.9,2.48310003332814,143.1,1.62069561923723,1.10027492110736
Apr 2019,1.53852007304584,2019,-0.00117090965583322,347.186,1.56199414228577,1.59098082761731,1.24055853686737,3440.9,2.48368176412291,143.7,1.61430672769019,1.09434504722896
May 2019,1.53560627513421,2019,-0.00117090965583322,347.186,1.56199414228577,1.58789801920301,1.25369610363065,3445.5,2.50998405782789,144,1.62800354861892,1.10215674866014
Jun 2019,1.52268678223204,2019,-0.00117090965583322,347.186,1.56199414228577,1.57422915038124,1.26299253777353,3450.5,2.52859614525937,142.7,1.6550166781165,1.11882101242561
Jul 2019,1.51912950365292,2019,-0.00117090965583322,347.186,1.56199414228577,1.57046553716293,1.25727028247582,3456.8,2.51713980465938,143.6,1.63719260275199,1.10475453169963
Aug 2019,1.51583035695385,2019,-0.00117090965583322,347.186,1.56199414228577,1.56697502837943,1.25310033089266,3461.2,2.50879128067073,143.4,1.63403839340757,1.10122441825451
Sep 2019,1.51692273620009,2019,-0.00117090965583322,347.186,1.56199414228577,1.56813076945484,1.26162125379412,3468,2.52585074235262,142.9,1.65090594356707,1.11041038176602
Oct 2019,1.51132286612894,2019,-0.00117090965583322,347.186,1.56199414228577,1.56220608727102,1.2643043359957,3473.4,2.5312224536727,143.6,1.64635220872584,1.10562594635628
Nov 2019,1.49646888606153,2019,-0.00117090965583322,347.186,1.56199414228577,1.54649052424079,1.26609531487164,3478.1,2.53480811403609,143.6,1.64868438614882,1.10569598318931
Dec 2019,1.52389054751584,2019,-0.00117090965583322,347.186,1.56199414228577,1.57550273827521,1.26754850616296,3482.2,2.53771750089916,143.7,1.6494280764369,1.10489228967225
Jan 2020,1.51907812487096,2020,-0.0791506569965378,319.706,1.43836127969911,1.57041117823134,1.26125189299988,3487,2.52511125715964,144.7,1.62989213143546,1.09030294975232
Feb 2020,1.5211789661169,2020,-0.0791506569965378,319.706,1.43836127969911,1.57263387564087,1.25524502123287,3491,2.51308509521422,145.5,1.61321063843992,1.07790751510311
Mar 2020,1.44903650930535,2020,-0.0791506569965378,319.706,1.43836127969911,1.49630690320438,1.19933142946489,3495.8,2.40114231773641,144.1,1.55632680414005,1.0384712807761
Apr 2020,1.34365248137717,2020,-0.0791506569965378,319.706,1.43836127969911,1.38481023189012,1.11529169043787,3499.2,2.23288909865806,143,1.45840448821443,0.972186302357388
May 2020,1.34921357804547,2020,-0.0791506569965378,319.706,1.43836127969911,1.39069389167769,1.08476241010251,3502.1,2.17176742274569,144.1,1.40765494298715,0.93757914394558
Jun 2020,1.40191769560738,2020,-0.0791506569965378,319.706,1.43836127969911,1.44645503298378,1.10726056410995,3506.4,2.21681024271275,145,1.42793156323704,0.949918196556786
Jul 2020,1.44820954437701,2020,-0.0791506569965378,319.706,1.43836127969911,1.49543197140859,1.12849588124927,3509.1,2.25932477819567,144.9,1.45632114757402,0.968058678530437
Aug 2020,1.45069168434034,2020,-0.0791506569965378,319.706,1.43836127969911,1.498058084199,1.15568370932512,3511.8,2.31375664157926,144.2,1.49864681222956,0.995427858706838
Sep 2020,1.48153115685956,2020,-0.0791506569965378,319.706,1.43836127969911,1.53068635433234,1.17341073953499,3515.4,2.34924735028494,145,1.51323932770078,1.00409115770463
Oct 2020,1.49126368808048,2020,-0.0791506569965378,319.706,1.43836127969911,1.5409834065131,1.1692115941725,3518.7,2.34084037838336,145.2,1.50574718554412,0.998182818938872
Nov 2020,1.50011958057157,2020,-0.0791506569965378,319.706,1.43836127969911,1.55035297184179,1.17621306780072,3522,2.35485780025875,145.4,1.51268032011119,1.0018393284189
Dec 2020,1.5167097027511,2020,-0.0791506569965378,319.706,1.43836127969911,1.56790537931833,1.16748769692743,3524.9,2.33738901996408,144.8,1.50768048663429,0.997706460643749
Jan 2021,1.53690846276221,2021,0.0581596842098677,338.3,1.52201591750611,1.58927573828249,1.18255479862276,3527.7,2.36755437259097,145.8,1.51666377503427,1.00285452891259
Feb 2021,1.54347737707676,2021,0.0581596842098677,338.3,1.52201591750611,1.59622567267596,1.20144601086027,3531.3,2.405375852144,146.4,1.53457721714652,1.01366488735479
Mar 2021,1.55563018825977,2021,0.0581596842098677,338.3,1.52201591750611,1.60908338954877,1.21295073934534,3533.5,2.42840909361578,146.9,1.54399870213556,1.01925325388465
Apr 2021,1.54035802300131,2021,0.0581596842098677,338.3,1.52201591750611,1.5929253851191,1.22439799543725,3535.3,2.45132727148469,147.7,1.55012841676825,1.0227787019358
May 2021,1.53626730852184,2021,0.0581596842098677,338.3,1.52201591750611,1.58859739484653,1.22414138303213,3536.3,2.45081351616231,148.6,1.54041710908183,1.01608374533956
Jun 2021,1.56783249884738,2021,0.0581596842098677,338.3,1.52201591750611,1.62199347696532,1.2396516078607,3537.7,2.48186603115402,148.9,1.55679172135517,1.02647832468357
Jul 2021,1.56725012541818,2021,0.0581596842098677,338.3,1.52201591750611,1.62137732383382,1.25947738710286,3540.8,2.52155857680981,150.3,1.5669565607055,1.03227600358722
Aug 2021,1.5706749737855,2021,0.0581596842098677,338.3,1.52201591750611,1.62500082542339,1.26702805154531,3545.5,2.5366755156929,151,1.56904300109746,1.03228027199547
Sep 2021,1.57831812003114,2021,0.0581596842098677,338.3,1.52201591750611,1.63308730096917,1.26825446482669,3550.2,2.5391308777026,150.8,1.57264472133569,1.03328011858139
Oct 2021,1.59169646770378,2021,0.0581596842098677,338.3,1.52201591750611,1.6472416397481,1.27543146719706,3556.1,2.55349971994472,151.5,1.57423679104183,1.03261008936311
Nov 2021,1.62141358102054,2021,0.0581596842098677,338.3,1.52201591750611,1.67868244990716,1.27624706268722,3562.1,2.55513259706064,151.6,1.5742043836772,1.03084953970002
Dec 2021,1.61177513936222,2021,0.0581596842098677,338.3,1.52201591750611,1.66848494481378,1.28872982853801,3568.1,2.58012393522652,151.7,1.58855356328383,1.03849669059608
Jan 2022,1.62337460697614,2022,NA,NA,NA,1.68075722224894,1.30845631232384,3573.9,2.61961768468945,152.8,1.60125845386122,1.04510351981776
Feb 2022,1.63704493393996,2022,NA,NA,NA,1.69522047614243,1.31830221183061,3580.2,2.63932983879553,154.5,1.59555603199678,1.03954918726208
Mar 2022,1.64279184364213,2022,NA,NA,NA,1.70130072677179,1.33107874580566,3586.5,2.6649093205366,156.5,1.5904315050359,1.03439022128726
Apr 2022,1.64381816705775,2022,NA,NA,NA,1.70238658054663,1.33683797378941,3593.3,2.67643968294481,157,1.59222590055443,1.03359756648019
May 2022,1.6534882800545,2022,NA,NA,NA,1.71261759402721,1.35359264065963,3601.7,2.70998365473883,159.2,1.58990247080783,1.02968223433555
Jun 2022,1.66505789787003,2022,NA,NA,NA,1.72485829027094,1.35815968255156,3609,2.71912718027663,161.4,1.57352217247731,1.01701241881978
